product_id,product_name,category,subcategory,brand,price,original_price,discount_percent,stock,rating,review_count,sales_count,view_count,cart_add_count,wishlist_count,return_rate,seller_count,shipping_days,is_original,color,weight_grams,demand_score,popularity_score,target_sales_next_7_days
10806,Logitech K70 4,Digital Products,Keyboard,Logitech,19581300,21757000,10,2835,4.5,20343,11948,1776120,38355,10526,0.028,4,7,0,Green,4384,77.9,93.1,497
10807,ASUS VivoBook 9,Laptop,Laptop,ASUS,52151060,66014000,21,1008,4.3,10009,12131,1087029,52233,12530,0.066,12,2,1,Red,1973,85.0,76.1,376
10808,Samsung Pro,Home Appliances,Washing Machine,Samsung,44800400,47660000,6,132,4.1,8857,5410,993881,60186,32161,0.008,8,4,1,Red,334,65.8,78.9,121
10809,AOC UltraSharp 34,Digital Products,Monitor,AOC,6537000,8716000,25,227,4.7,9837,12820,1692746,34577,37576,0.074,18,6,1,Gray,784,86.1,86.0,1044
10810,Razer Premium,Gaming,Gaming Chair,Razer,65682580,67714000,3,156,4.9,8857,9392,928733,20623,11464,0.099,5,2,0,Black,919,66.7,74.6,684
10811,Razer K70 10,Digital Products,Keyboard,Razer,4227780,4546000,7,2602,5,9258,12640,1722372,61036,11584,0.013,16,7,1,White,989,78.7,78.6,777
10812,Whirlpool Advanced,Home Appliances,Refrigerator,Whirlpool,27620699,40030000,31,293,3.6,10059,14678,1992328,43256,49128,0.059,8,7,1,Green,519,84.5,80.3,673
10813,Sony Advanced,Camera,Camera Lens,Sony,58819020,80574000,27,23,4.1,258,603,94940,2334,2555,0.059,9,1,1,Red,2752,26.3,18.0,41
10814,Xiaomi Standard,Home Appliances,Vacuum Cleaner,Xiaomi,70591180,75097000,6,20,4.5,1010,1765,388185,22976,12962,0.02,1,1,1,Gold,837,32.5,42.3,37
10815,Gree Premium,Home Appliances,Air Conditioner,Gree,69362490,79727000,13,81,3.9,6887,7419,952404,25580,10261,0.077,20,7,1,Gold,3239,66.0,66.7,582
10816,Vintage Premium,Books,Novel,Vintage,2993420,3086000,3,1264,4.6,15190,12445,1337229,89244,38743,0.048,7,1,1,Green,2743,73.6,88.6,632
10817,Canon EOS,Camera,DSLR Camera,Canon,45940000,45940000,0,81,4.0,568,1248,254363,8699,8461,0.055,15,7,0,Gold,314,26.3,27.0,47
10818,Cougar Premium,Gaming,Gaming Chair,Cougar,55246080,57548000,4,394,4.1,7452,4225,939659,61815,33798,0.057,12,4,1,Black,2154,65.5,74.3,152
10819,OReilly Standard,Books,Programming Book,OReilly,2051430,3363000,39,1165,4.1,7876,14908,1185487,22938,42553,0.017,13,2,1,Black,3088,86.1,83.0,481
10820,Dell UltraGear 10,Digital Products,Monitor,Dell,19827770,20441000,3,145,4.4,1736,1238,164839,8039,6109,0.071,11,5,1,Blue,3441,24.8,27.2,97
10821,Secretlab Advanced,Gaming,Gaming Chair,Secretlab,28665380,38737000,26,1445,4.7,9890,21167,1660830,109681,42547,0.062,9,3,1,Blue,1904,94.6,84.3,859
10822,Razer MX Keys 24,Digital Products,Keyboard,Razer,19854120,22308000,11,272,4.0,2171,2867,269572,11116,10171,0.048,17,5,1,Blue,867,28.9,31.1,56
10823,JBL WH 65,Digital Products,Headphones,JBL,24130500,32174000,25,967,4.0,7220,12026,1004889,25724,27192,0.028,19,2,1,Gray,199,74.0,75.4,433
10824,Apple VivoBook 5,Laptop,Laptop,Apple,94261000,94261000,0,11,5.0,197,245,57932,3218,1011,0.077,15,3,1,Red,2704,14.9,23.8,15
10825,Adidas Air Max,Fashion,Sneakers,Adidas,3773830,4777000,21,759,4.2,6112,8435,1159282,42121,9230,0.099,2,2,1,Gray,1610,77.7,69.8,449
10826,Xiaomi Advanced,Home Appliances,Vacuum Cleaner,Xiaomi,32640000,34000000,4,258,4.6,3736,3019,436523,6997,5727,0.058,13,7,1,Black,317,36.3,47.8,203
10827,Kingston P5 Plus 34,Digital Products,SSD,Kingston,24166980,38979000,38,96,4.7,2720,3302,321344,22004,6534,0.009,2,3,1,Red,528,44.7,39.1,266
10828,Kingston P5 Plus 10,Digital Products,SSD,Kingston,22513540,22973000,2,266,4.0,8463,7227,1576732,99283,58780,0.02,5,5,1,Black,1166,61.9,80.2,280
10829,Samsung S24,Mobile,Smartphone,Samsung,32501760,33856000,4,896,3.8,3173,5612,982902,63446,31861,0.053,14,2,1,Red,246,67.5,71.4,268
10830,LG Plus,Home Appliances,Refrigerator,LG,30996350,40255000,23,134,4.5,11312,7235,1166786,69871,12801,0.074,2,2,1,Gold,607,80.6,83.8,610
10831,Google A56,Mobile,Smartphone,Google,24122760,29418000,18,236,4.1,719,3263,278168,16631,8422,0.095,4,7,0,Gold,191,39.4,31.9,210
10832,Logitech Rival 9,Digital Products,Mouse,Logitech,37603280,42731000,12,517,5.0,12078,9666,1126299,44194,36719,0.058,3,2,1,Black,4841,78.2,88.8,443
10833,Keychron BlackWidow 27,Digital Products,Keyboard,Keychron,11917360,13096000,9,1051,4.9,4837,9259,1614092,31716,63395,0.009,2,2,1,Green,459,72.7,83.8,690
10834,Pearson Plus,Books,Science Book,Pearson,1350780,1437000,6,112,4.1,14447,6409,1233115,60359,36137,0.019,16,1,1,Gray,4082,72.0,91.4,197
10835,Xiaomi Plus,Mobile,Tablet,Xiaomi,26649810,26919000,1,49,4.1,3739,2959,369908,17574,10213,0.006,1,6,1,Silver,1707,37.6,39.5,134
10836,Vintage Standard,Books,Novel,Vintage,2908000,2908000,0,519,4.5,2152,6913,974889,23535,34224,0.019,12,1,1,Red,1602,63.8,74.1,227
10837,Adidas Plus,Fashion,Backpack,Adidas,12795940,14879000,14,580,4.1,4333,4011,664316,28160,10736,0.063,5,1,1,Green,2911,51.9,52.4,175
10838,Corsair MX Keys 3,Digital Products,Keyboard,Corsair,14261000,21940000,35,2871,4.4,18874,19391,1948622,52632,20084,0.052,19,4,1,Silver,3845,97.2,95.4,1171
10839,Secretlab Pro,Gaming,Gaming Chair,Secretlab,57243359,61552000,7,228,4.0,1597,3747,703516,36431,11880,0.01,18,7,1,Black,2283,52.0,56.4,122
10840,MSI ThinkPad 3,Laptop,Laptop,MSI,102585060,144486000,29,762,3.9,4532,22356,1640705,92215,37568,0.013,18,2,1,Green,3145,97.5,74.6,485
10841,Insta360 X,Camera,Action Camera,Insta360,21698760,23332000,7,509,4.3,5603,4978,641378,11122,11922,0.026,15,6,1,Silver,2619,46.6,59.2,382
10842,Samsonite Pro,Fashion,Backpack,Samsonite,9337510,10261000,9,74,3.6,1134,1345,271664,13914,2421,0.051,6,1,1,Black,2553,30.0,25.2,29
10843,Acer Nitro 24,Laptop,Gaming Laptop,Acer,83663190,121251000,31,2510,4.6,14802,21873,1816300,42571,57417,0.021,9,5,1,White,1758,94.1,89.5,1340
10844,The North Face Pro,Fashion,Jacket,The North Face,10066400,12583000,20,86,4.6,3199,2566,353013,6506,6062,0.101,7,5,1,White,81,36.4,36.7,173
10845,Bosch Standard,Home Appliances,Refrigerator,Bosch,98316540,100323000,2,357,4.6,7541,3919,876962,40384,23152,0.071,14,2,1,Green,2049,61.8,72.4,220
10846,Adidas Plus,Fashion,Backpack,Adidas,12460500,13845000,10,3297,3.9,17880,18257,1888205,80836,51406,0.049,6,4,1,Silver,3605,83.8,96.7,487
10847,Razer G915 4,Digital Products,Keyboard,Razer,5910570,7297000,19,488,3.4,9785,17379,1781293,45023,54865,0.057,11,6,0,Black,3376,87.6,80.7,711
10848,Canon EOS,Camera,DSLR Camera,Canon,129233520,179491000,28,471,4.3,5038,5210,519256,25528,11085,0.055,17,6,1,Green,1486,56.7,51.7,276
10849,JBL Soundcore 10,Digital Products,Headphones,JBL,19967200,24959000,20,209,4.0,6393,10480,1724307,108361,43307,0.006,10,5,1,Gray,355,75.9,79.8,664
10850,HarperCollins Plus,Books,Novel,HarperCollins,3412049,4945000,31,38,4.5,307,580,47633,2358,476,0.056,3,7,1,Green,4018,23.2,16.7,44
10851,Oxford Standard,Books,Science Book,Oxford,4681920,4877000,4,147,4.7,5804,2916,578893,34217,20055,0.054,15,5,0,Red,1739,45.3,59.4,160
10852,Xiaomi Advanced,Mobile,Tablet,Xiaomi,6784620,9294000,27,121,4.5,3020,2244,350022,15160,6583,0.068,2,2,1,Gold,370,40.7,38.0,116
10853,SteelSeries G Pro 16,Digital Products,Mouse,SteelSeries,5730000,7640000,25,8,3.9,12,9,1642,103,54,0.079,18,2,1,Gold,2195,24.5,17.7,0
10854,Samsung Premium,Home Appliances,Refrigerator,Samsung,105391320,113324000,7,12,4.1,67,154,27187,726,782,0.047,4,5,1,Red,1715,11.4,21.7,5
10855,Daikin Premium,Home Appliances,Air Conditioner,Daikin,59880360,68828000,13,71,4.4,11730,6425,1054641,53733,24867,0.027,1,1,1,Silver,3553,69.8,87.1,121
10856,Nintendo Switch OLED,Gaming,Game Console,Nintendo,9923100,10670000,7,766,3.5,4981,5065,575662,38861,14133,0.07,6,3,0,Green,1211,50.3,47.9,151
10857,No Starch Press Premium,Books,Programming Book,No Starch Press,1610200,1660000,3,60,4.5,9539,14061,1793792,48163,48848,0.05,9,4,1,Green,2536,77.2,86.4,515
10858,Canon EOS,Camera,DSLR Camera,Canon,143640510,148083000,3,1,4.7,91,58,13306,259,130,0.075,6,6,1,Black,306,18.2,18.7,3
10859,HP XPS 34,Laptop,Ultrabook,HP,101820040,103898000,2,729,3.9,4575,6593,972140,48937,29750,0.013,11,5,1,Gray,2350,61.2,77.7,169
10860,Lenovo ZenBook 9,Laptop,Ultrabook,Lenovo,99595980,100602000,1,76,4.3,356,1002,140086,9160,3294,0.016,3,3,1,Blue,2202,21.0,27.2,48
10861,Vintage Advanced,Books,Novel,Vintage,793780,1118000,29,416,4.0,8858,13920,1770715,105034,44246,0.01,2,3,1,Black,1870,82.2,82.3,766
10862,Samsung Premium,Home Appliances,Washing Machine,Samsung,13266340,14906000,11,982,4.4,7803,5595,1061716,26149,39258,0.038,18,4,1,Blue,4595,63.9,80.9,104
10863,Nintendo Pro Controller,Gaming,Game Controller,Nintendo,21042560,32879000,36,1959,4.4,15051,23291,1529194,27143,35042,0.049,7,3,1,Green,4117,88.0,91.2,2113
10864,Nike Advanced,Fashion,Backpack,Nike,4051690,4177000,3,536,4.9,2797,5502,831084,40102,11629,0.078,11,1,1,Black,352,55.9,64.6,277
10865,Philips Pro,Home Appliances,Vacuum Cleaner,Philips,101286900,102310000,1,1058,3.9,13776,6198,1247154,30382,19104,0.063,10,5,1,Gold,4824,59.6,81.6,367
10866,Oxford Standard,Books,Science Book,Oxford,778050,1235000,37,1895,4.5,4842,12324,1556371,74049,17540,0.039,18,5,1,White,1177,85.8,75.2,1017
10867,ASUS TUF Gaming 34,Laptop,Gaming Laptop,ASUS,84568000,96100000,12,327,5,19422,12932,1921290,112289,63053,0.051,17,4,0,White,1439,77.5,97.0,274
10868,Nike Pro,Fashion,Backpack,Nike,9572160,9971000,4,5,4.1,10670,6008,1031636,20001,39288,0.12,20,6,0,Gray,913,59.8,85.4,187
10869,Adidas Plus,Fashion,Backpack,Adidas,10209050,13985000,27,12,3.9,1776,2203,188048,8389,1076,0.041,11,2,1,Green,213,35.3,23.6,139
10870,Beko Advanced,Home Appliances,Washing Machine,Beko,22921280,27616000,17,671,3.9,3634,5919,661415,18773,13182,0.04,18,7,1,White,399,50.2,50.8,133
10871,Puma 574,Fashion,Sneakers,Puma,3598169,3869000,7,180,4.5,3518,5864,843674,28834,25497,0.067,8,7,1,Black,2785,59.2,72.7,504
10872,DJI X,Camera,Action Camera,DJI,71842320,72568000,1,177,4.6,7442,4687,701603,42182,9386,0.073,4,1,1,Silver,3268,57.6,63.3,288
10873,Springer Premium,Books,Science Book,Springer,296700,430000,31,84,3.3,9715,9091,1142823,42904,19438,0.077,13,7,1,White,3426,72.2,80.0,555
10874,Nikon D,Camera,DSLR Camera,Nikon,81914120,115372000,29,34,3.6,1062,1020,90370,6143,570,0.013,16,2,1,Gray,1296,26.5,19.4,80
10875,Razer Premium,Gaming,Gaming Chair,Razer,17786560,20212000,12,823,4.3,4997,12179,1214775,19665,23580,0.051,9,6,1,Black,4716,68.3,76.4,712
10876,Oxford Advanced,Books,Science Book,Oxford,770039,1116000,31,251,4.6,5133,7359,497796,28464,11856,0.014,4,4,1,Silver,224,59.2,50.6,469
10877,Lenovo ROG 5,Laptop,Gaming Laptop,Lenovo,37790550,59985000,37,2097,3.9,3283,13543,1239177,52216,29979,0.059,8,6,1,Green,2263,90.1,74.3,897
10878,Apple Advanced,Mobile,Smartwatch,Apple,29634330,33297000,11,135,4.3,14342,7459,1336208,91280,15393,0.074,6,1,0,White,1445,75.0,83.1,136
10879,Springer Pro,Books,Science Book,Springer,1799250,2399000,25,34,4.8,969,1000,139509,6631,4135,0.074,12,7,1,White,537,32.4,29.8,51
10880,Corsair MX Master 24,Digital Products,Mouse,Corsair,37462810,48653000,23,375,4.4,3496,13210,995953,36290,13895,0.057,6,3,1,Gold,2495,83.4,68.9,305
10881,Beko Pro,Home Appliances,Washing Machine,Beko,21243200,24140000,12,305,4.5,7600,8360,1304628,50540,37917,0.063,18,4,1,Gray,509,77.8,79.7,174
10882,Gree Plus,Home Appliances,Air Conditioner,Gree,16690950,19185000,13,160,4.4,2514,3002,412787,18535,2514,0.04,1,1,1,Silver,1168,38.3,42.5,190
10883,Packt Pro,Books,Programming Book,Packt,3820040,3898000,2,253,4.6,1141,1774,196634,3395,4488,0.013,5,2,1,Blue,2640,28.0,31.9,55
10884,Packt Standard,Books,Programming Book,Packt,684000,760000,10,3,4.6,89,113,13688,435,263,0.019,10,3,1,Gray,1554,16.9,16.0,4
10885,Sony Switch OLED,Gaming,Game Console,Sony,6217800,7230000,14,430,4.3,6675,3324,640322,40712,11624,0.047,12,3,1,Gray,3902,51.9,59.4,169
10886,SteelSeries G Pro 24,Digital Products,Mouse,SteelSeries,34020480,36192000,6,549,3.9,1901,3754,802167,16698,20153,0.065,19,7,1,Green,4477,53.9,64.7,222
10887,The North Face Standard,Fashion,Jacket,The North Face,5483030,7511000,27,1102,4.8,6228,27418,1905345,77163,76155,0.078,10,4,1,Silver,3640,97.7,82.4,776
10888,Springer Pro,Books,Science Book,Springer,3629760,3781000,4,51,4.2,640,971,106095,5891,3367,0.058,13,5,0,Gray,1666,23.1,27.3,27
10889,Packt Pro,Books,Programming Book,Packt,1770450,2035000,13,251,4.1,4290,5818,1107343,60120,5913,0.046,5,7,1,Red,62,73.2,70.8,81
10890,Puma 574,Fashion,Sneakers,Puma,7691130,7929000,3,46,4.4,1898,1944,233765,3549,5432,0.091,4,3,1,Black,239,26.4,35.1,42
10891,Razer K8 5,Digital Products,Keyboard,Razer,23664410,30733000,23,86,3.9,9489,7258,1220984,49194,36718,0.027,10,5,0,White,4536,73.5,86.5,254
10892,Secretlab Plus,Gaming,Gaming Chair,Secretlab,61338420,61958000,1,21,3.6,1877,1571,203464,5786,4191,0.016,11,1,1,Red,2172,19.7,24.4,76
10893,Xiaomi A16,Mobile,Smartphone,Xiaomi,15948980,16967000,6,290,4.3,4154,5187,679855,26892,12323,0.025,19,6,1,Green,205,50.2,58.8,116
10894,OnePlus A35,Mobile,Smartphone,OnePlus,72962960,74452000,2,152,4.0,2467,2212,289430,12513,7489,0.04,13,2,1,Red,214,32.0,34.6,134
10895,Nikon D,Camera,DSLR Camera,Nikon,31425660,49882000,37,285,4.1,972,7578,466632,9237,12455,0.031,18,6,1,White,1157,58.2,43.8,704
10896,Lenovo Pro,Mobile,Tablet,Lenovo,12033450,12155000,1,143,4.6,4706,5272,1262178,22777,25150,0.073,8,5,1,White,292,56.2,80.7,317
10897,Puma Air Max,Fashion,Sneakers,Puma,2549000,2549000,0,529,4.3,10895,14357,1897267,80399,37999,0.083,10,4,1,Blue,1505,79.8,89.6,490
10898,Nike Air Max,Fashion,Sneakers,Nike,5775380,5954000,3,503,4.7,5369,4194,767954,42923,20663,0.092,5,3,1,Green,730,55.8,66.2,132
10899,LG UltraSharp 15,Digital Products,Monitor,LG,932720,1048000,11,1130,3.7,20172,17795,1777425,117760,57608,0.04,3,5,1,Green,4521,81.9,97.7,580
10900,Dell EliteBook 2,Laptop,Ultrabook,Dell,100655930,103769000,3,15,4.6,75,155,32051,2199,282,0.06,10,2,1,Red,2213,19.8,18.5,5
10901,Adidas Pro,Fashion,Backpack,Adidas,2940300,2970000,1,35,3.9,13344,8081,1658571,93404,17791,0.05,13,6,1,Blue,770,69.8,80.0,419
10902,Dell ZenBook 5,Laptop,Ultrabook,Dell,14027699,20330000,31,1029,3.8,3902,11582,900250,24661,25837,0.006,6,6,1,Blue,2819,74.3,73.1,614
10903,Lenovo ThinkPad 3,Laptop,Laptop,Lenovo,29593440,41102000,28,205,4.1,3729,10350,778690,46034,8976,0.053,2,3,1,Green,1117,75.4,57.0,327
10904,Nike Ultraboost,Fashion,Sneakers,Nike,3141270,3173000,1,101,4.8,5888,10941,1466131,69944,35592,0.043,3,1,1,Black,158,70.5,84.9,413
10905,Penguin Standard,Books,Novel,Penguin,3016500,4022000,25,1453,3.8,3549,14915,1163949,57811,21624,0.064,20,7,0,Blue,857,85.2,70.1,1188
10906,Sony Alpha,Camera,Mirrorless Camera,Sony,38446200,62010000,38,1143,4.6,3027,5436,715054,31573,21248,0.009,17,6,1,Gold,1370,68.6,61.2,470
10907,LG Premium,Home Appliances,Air Conditioner,LG,21717150,23865000,9,1800,4.2,9454,11509,1159228,79612,12069,0.042,19,6,0,Blue,3991,75.3,74.6,305
10908,Pearson Pro,Books,Science Book,Pearson,1234430,1691000,27,1025,4.1,2466,14299,1147704,62841,27793,0.019,2,1,1,Blue,2451,82.2,75.9,461
10909,HP ROG 34,Laptop,Gaming Laptop,HP,60535400,70390000,14,1398,4.1,10504,11965,1601504,59115,34473,0.075,12,1,1,White,2107,78.3,88.4,952
10910,Bose WH 32,Digital Products,Headphones,Bose,5855500,8365000,30,101,4.5,9349,20319,1876715,43137,14158,0.065,12,1,0,Blue,260,91.2,77.1,1292
10911,Bosch Standard,Home Appliances,Washing Machine,Bosch,43059980,48382000,11,54,4.6,1421,2518,462692,17758,15420,0.079,8,1,1,Red,633,39.6,47.9,180
10912,Microsoft DualSense,Gaming,Game Controller,Microsoft,46805410,48253000,3,1021,4.3,3354,5411,1153830,17506,6458,0.014,14,3,1,Gray,4068,59.3,71.0,372
10913,No Starch Press Advanced,Books,Programming Book,No Starch Press,1087800,1110000,2,2038,4.6,11195,11975,1616205,95994,15660,0.05,17,1,1,Blue,1317,73.3,86.1,245
10914,Keychron MX Keys 4,Digital Products,Keyboard,Keychron,14928760,20174000,26,959,4.5,8750,7825,913037,56007,16382,0.032,5,1,1,Gold,883,70.3,73.1,605
10915,Cougar Standard,Gaming,Gaming Chair,Cougar,31617000,35130000,10,1214,4.4,7853,14624,1516028,104345,35706,0.024,3,7,1,Red,3810,81.9,81.5,346
10916,Eastpak Plus,Fashion,Backpack,Eastpak,7650390,7887000,3,228,4.4,11197,6995,1083038,75635,22423,0.076,13,6,1,Gold,603,71.7,85.7,432
10917,The North Face Plus,Fashion,Jacket,The North Face,5475620,6367000,14,816,4.6,3220,5240,457444,18817,3121,0.113,9,5,0,Green,4894,47.2,41.5,368
10918,Microsoft PlayStation 5,Gaming,Game Console,Microsoft,46487700,73790000,37,2681,4.1,12316,17622,1267146,52060,31957,0.009,20,7,1,Blue,122,91.3,88.2,1268
10919,Vintage Premium,Books,Novel,Vintage,3392260,4294000,21,301,4.3,2001,8636,722469,38829,4310,0.076,6,4,1,Green,1116,64.2,51.3,171
10920,Samsung Odyssey 34,Digital Products,Monitor,Samsung,4000499,5715000,30,866,4.7,9943,13585,1741413,111076,34667,0.047,6,1,1,Gray,4499,86.1,84.5,1094
10921,Apple Pro,Mobile,Tablet,Apple,39483460,63683000,38,36,4.5,64,155,16991,282,192,0.046,18,1,1,Blue,1560,30.4,17.1,11
10922,Acer ROG 5,Laptop,Gaming Laptop,Acer,75403800,125673000,40,134,5.0,9434,14302,839491,33168,27072,0.022,10,5,1,Gray,2792,87.2,76.1,1362
10923,MSI Nitro 7,Laptop,Gaming Laptop,MSI,111535060,122566000,9,31,4.3,2142,4676,507310,23313,15701,0.058,6,3,1,Red,1545,46.5,45.7,210
10924,OReilly Plus,Books,Programming Book,OReilly,4841100,4890000,1,121,4.3,3434,6389,813391,41378,12563,0.046,5,7,1,Green,3757,57.0,60.9,184
10925,Microsoft Pro Controller,Gaming,Game Controller,Microsoft,66361920,69127000,4,1714,4.1,10253,9977,1571096,23615,55099,0.077,16,3,1,Black,1439,61.4,80.3,464
10926,Samsung SN850X 4,Digital Products,SSD,Samsung,50856300,51370000,1,33,4.1,7611,3850,779389,52177,27959,0.025,18,5,0,Silver,1470,58.8,69.1,87
10927,Corsair MX Keys 2,Digital Products,Keyboard,Corsair,7840800,10890000,28,2323,4.1,20019,23164,1900243,34709,50616,0.026,11,7,1,Black,1901,93.3,97.0,1947
10928,Samsung Plus,Home Appliances,Washing Machine,Samsung,30009600,31260000,4,177,4.0,3071,2067,517007,12396,10307,0.017,19,6,1,Silver,1053,32.9,50.3,56
10929,Xiaomi Standard,Mobile,Tablet,Xiaomi,56512650,59487000,5,492,3.9,21123,12165,1834597,39415,24758,0.025,15,3,1,Blue,1361,67.3,90.0,343
10930,Dell ZenBook 9,Laptop,Ultrabook,Dell,60926400,101544000,40,47,4.0,1615,2867,205578,5128,4239,0.035,8,6,1,Green,2222,38.5,25.9,252
10931,Adidas Air Max,Fashion,Sneakers,Adidas,9710610,10671000,9,1291,4.4,1924,9508,941217,44820,26443,0.059,5,3,1,Gray,917,66.0,72.7,618
10932,Nintendo PlayStation 5,Gaming,Game Console,Nintendo,15613300,18155000,14,302,4.1,1103,2319,220842,11404,1485,0.012,15,6,1,Gold,1089,29.2,30.1,138
10933,Bosch Standard,Home Appliances,Vacuum Cleaner,Bosch,112568940,113706000,1,294,4.2,1902,2272,378685,16984,8422,0.051,7,2,1,Gray,4874,33.4,39.5,74
10934,Xiaomi 16,Mobile,Smartphone,Xiaomi,64910380,79159000,18,1079,3.4,4318,7384,909177,57812,15159,0.064,17,2,1,Gray,249,66.2,64.5,387
10935,Huawei Advanced,Mobile,Smartwatch,Huawei,54137700,60153000,10,328,4.1,6978,13647,1381395,37185,44625,0.031,19,4,1,Gray,1464,72.4,78.9,842
10936,Puma 574,Fashion,Sneakers,Puma,2887530,3319000,13,86,4.2,3126,1970,396238,11434,4481,0.108,6,2,0,White,2404,36.8,37.4,28
10937,Adidas Premium,Fashion,Jacket,Adidas,1127980,1151000,2,189,5,9130,6498,836219,50626,5721,0.078,3,4,1,Black,203,65.3,71.9,146
10938,Philips Standard,Home Appliances,Vacuum Cleaner,Philips,89334840,91158000,2,2,4.3,1676,2385,336719,13637,2707,0.094,2,4,0,Gray,3829,31.0,31.6,87
10939,New Balance 574,Fashion,Sneakers,New Balance,14463820,14759000,2,69,4.4,6729,3096,590597,9194,14785,0.05,14,1,1,Green,1251,43.9,58.9,98
10940,Nike Suede,Fashion,Sneakers,Nike,4007640,5138000,22,294,4.7,4563,8322,913333,60853,27436,0.067,4,6,1,Gray,3850,74.4,77.9,467
10941,Apple Advanced,Mobile,Tablet,Apple,45387720,46314000,2,2,4.6,957,445,94877,3893,3324,0.021,3,7,1,Silver,1462,17.2,22.4,27
10942,Nintendo DualSense,Gaming,Game Controller,Nintendo,68638220,70039000,2,130,3.6,3075,3329,563938,32680,18533,0.033,15,5,1,Black,1405,40.6,48.1,152
10943,AOC AGON 2,Digital Products,Monitor,AOC,15365600,19207000,20,232,4.4,3291,4663,363216,6711,1969,0.023,17,7,1,Red,3996,43.0,36.9,127
10944,OnePlus S24,Mobile,Smartphone,OnePlus,62053200,70515000,12,96,4.7,4792,5223,549639,9753,12150,0.061,10,2,1,Blue,185,43.4,50.0,283
10945,Nikon Premium,Camera,Camera Lens,Nikon,127903720,130514000,2,178,4.1,13858,7695,1839364,109446,71300,0.013,17,3,1,Black,539,64.2,88.5,422
10946,Sony Pro Controller,Gaming,Game Controller,Sony,53586460,64562000,17,1754,4.5,13391,14163,1757133,28331,68827,0.007,2,3,1,Silver,2081,77.7,93.1,731
10947,HarperCollins Plus,Books,Novel,HarperCollins,275040,382000,28,486,4.1,3164,7601,988265,65537,11272,0.021,19,6,1,White,182,79.6,68.2,469
10948,Fujifilm X-T,Camera,Mirrorless Camera,Fujifilm,53769480,61804000,13,515,3.6,2165,3741,429053,25625,12602,0.015,16,4,1,Red,960,44.0,43.4,199
10949,HP MacBook Air 7,Laptop,Ultrabook,HP,72396870,104923000,31,191,4.4,6606,6112,886730,32880,26881,0.068,2,7,1,Gray,1160,69.8,78.3,333
10950,ASUS EliteBook 4,Laptop,Ultrabook,ASUS,83452050,84295000,1,237,3.7,2000,1443,323290,10590,11614,0.027,3,4,1,Black,2832,29.9,34.2,38
10951,OnePlus 13 Pro,Mobile,Smartphone,OnePlus,23622250,38725000,39,45,4.2,964,2546,183157,9668,5016,0.065,19,5,0,Gold,153,43.7,28.7,62
10952,Bosch Advanced,Home Appliances,Refrigerator,Bosch,78842720,89594000,12,55,4.1,2462,3702,569990,37155,17662,0.005,5,7,1,White,3866,51.1,47.9,191
10953,Samsonite Plus,Fashion,Backpack,Samsonite,11488950,11605000,1,581,4.0,17701,10294,1852344,119774,12620,0.047,17,1,1,Silver,3726,73.0,84.2,193
10954,Microsoft PlayStation 5,Gaming,Game Console,Microsoft,31684000,31684000,0,81,3.9,9759,10658,1319826,57368,48093,0.044,13,2,1,Green,4557,66.8,85.8,295
10955,Apple Premium,Mobile,Smartwatch,Apple,24030160,27307000,12,276,4.0,10587,8858,1384140,69604,29540,0.055,1,4,0,White,4963,76.4,83.2,230
10956,Apple WH 16,Digital Products,Headphones,Apple,6682900,9547000,30,862,4.1,4157,6644,504042,20210,13733,0.019,7,6,1,Blue,323,51.2,47.5,425
10957,8BitDo DualSense,Gaming,Game Controller,8BitDo,15333080,15646000,2,610,4.3,17449,13259,1543552,35259,16486,0.048,1,5,1,Gray,1875,71.9,87.5,402
10958,Nike Plus,Fashion,Backpack,Nike,9759420,10494000,7,783,3.7,10359,8554,1596527,35526,50126,0.094,10,1,1,Silver,3530,64.1,84.8,511
10959,DXRacer Plus,Gaming,Gaming Chair,DXRacer,40783820,57442000,29,509,4.7,4263,6661,570877,12295,20323,0.034,17,3,1,Green,3417,52.3,54.2,197
10960,Vintage Standard,Books,Novel,Vintage,3398400,3540000,4,170,3.7,510,964,155039,7283,3851,0.051,6,2,1,Blue,1573,21.7,22.8,21
10961,Lenovo Premium,Mobile,Tablet,Lenovo,10865500,17525000,38,7765,4.7,7500,34254,1989916,127533,36203,0.047,20,6,1,Silver,1814,96.6,83.6,2462
10962,HarperCollins Premium,Books,Novel,HarperCollins,1612620,1734000,7,128,4.1,10384,11950,1638352,51707,22358,0.017,20,7,1,Red,1689,75.9,83.8,892
10963,Samsung Odyssey 2,Digital Products,Monitor,Samsung,58977270,59573000,1,68,5,5609,4881,624383,41301,6329,0.014,10,6,1,Silver,326,55.3,59.1,221
10964,Daikin Plus,Home Appliances,Air Conditioner,Daikin,65313499,93305000,30,1571,4.6,3278,12213,986323,46878,23578,0.009,10,2,1,Gray,2481,88.3,73.4,1197
10965,Corsair BlackWidow 2,Digital Products,Keyboard,Corsair,24428800,38170000,36,34,3.5,2706,10697,895199,59871,21981,0.051,12,4,1,Black,747,78.4,63.9,521
10966,New Balance Suede,Fashion,Sneakers,New Balance,8201620,8369000,2,634,4.7,13657,9343,1603733,88669,62105,0.07,8,7,0,Gold,2160,67.7,88.2,231
10967,Sony Pro,Camera,Camera Lens,Sony,19211540,21586000,11,1358,4.4,7244,7832,1040410,71151,7463,0.021,6,1,1,Red,4832,73.1,70.7,231
